Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,label
75409.0,1137.139,477.0655,203.9042,76303.0,309.8608,0.9041,0.9883,0.5823,0.7328,2.3397,0.6495,1
90880.0,1166.437,443.1161,262.6359,91957.0,340.1647,0.8054,0.9883,0.7139,0.8394,1.6872,0.7677,0
69520.0,1027.513,413.306,214.8984,70205.0,297.5157,0.8542,0.9902,0.7593,0.8275,1.9233,0.7198,0
88385.0,1227.384,516.8186,218.3544,89255.0,335.4628,0.9064,0.9903,0.7137,0.7373,2.3669,0.6491,1
74491.0,1102.1480000000001,459.0467,207.6043,75267.0,307.969,0.8919,0.9897,0.7279,0.7706,2.2112,0.6709,0
79977.0,1106.736,439.7005,233.0693,80618.0,319.1079,0.848,0.992,0.6632,0.8205,1.8866,0.7257,0
82498.0,1173.069,493.5614,213.3225,83202.0,324.0983,0.9018,0.9915,0.5627,0.7534,2.3137,0.6567,1
80935.0,1115.246,445.9011,232.0186,81653.0,321.0135,0.8540000000000001,0.9912,0.6574,0.8177,1.9218,0.7199,1
84259.0,1139.639,456.0281,235.699,84990.0,327.5391,0.8561,0.9914,0.752,0.8153,1.9348,0.7182,0
82231.0,1117.641,441.5246,237.7859,83179.0,323.5734,0.8426,0.9886,0.7433,0.8273,1.8568,0.7329,0
77078.0,1101.577,454.2443,216.8262,77638.0,313.2711,0.8787,0.9928,0.6784,0.7982,2.095,0.6897,1
75848.0,1073.3010000000002,431.1936,224.8681,76621.0,310.7614,0.8533,0.9899,0.6826,0.8274,1.9175,0.7207,1
87086.0,1154.444,453.3588,245.4135,87893.0,332.9885,0.8408,0.9908,0.7198,0.8211,1.8473,0.7345,0
73500.0,1184.422,502.8962,186.6114,74373.0,305.9136,0.9286,0.9883,0.6303,0.6584,2.6949,0.6083,1
66863.0,1007.253,398.3239,214.838,67572.0,291.7749,0.8421,0.9895,0.6531,0.8282,1.8541,0.7325,0
86731.0,1185.141,493.0099,224.6722,87625.0,332.3091,0.8901,0.9898,0.7274,0.7759999999999999,2.1944,0.674,1
80150.0,1130.443,447.8462,228.7348,80928.0,319.4529,0.8597,0.9904,0.6395,0.7882,1.9579,0.7133,0
85461.0,1136.125,446.2935,245.1551,86344.0,329.8671,0.8356,0.9898,0.7457,0.8320000000000001,1.8205,0.7391,0
73152.0,1065.501,423.9322,220.7345,73949.0,305.1885,0.8537,0.9892,0.6218,0.8097,1.9206,0.7199,0
70215.0,1006.875,388.0909,231.05,70876.0,298.9992,0.8035,0.9907,0.7047,0.8703,1.6797,0.7704,0
72433.0,1082.509,440.8155,210.3908,73140.0,303.685,0.8788,0.9903,0.7269,0.7768,2.0952,0.6889,0
88264.0,1153.333,454.5878,248.8653,89198.0,335.2331,0.8368,0.9895,0.643,0.8338,1.8266,0.7374,0
100175.0,1273.691,523.4122,245.5031,101457.0,357.1369,0.8832,0.9874,0.741,0.7759999999999999,2.1319999999999997,0.6823,1
93462.0,1218.894,489.0691,244.93,94541.0,344.9631,0.8656,0.9886,0.6987,0.7905,1.9968,0.7053,0
94816.0,1211.79,485.911,250.8372,96076.0,347.4528,0.8565,0.9869,0.7252,0.8114,1.9372,0.7151,1
75795.0,1052.093,404.6336,238.9541,76547.0,310.6528,0.807,0.9902,0.7306,0.8605,1.6934,0.7677,0
92462.0,1254.121,526.4966,224.6764,93328.0,343.1126,0.9044,0.9907,0.7221,0.7387,2.3434,0.6517,1
86861.0,1111.035,416.7871,266.8787,87868.0,332.5581,0.7681,0.9885,0.7148,0.8843,1.5617,0.7979,0
78244.0,1064.823,401.9451,249.1482,78950.0,315.6317,0.7847,0.9911,0.7214,0.8672,1.6133,0.7853,0
76245.0,1088.1589999999999,427.4256,227.9168,77196.0,311.5737,0.846,0.9877,0.6538,0.8092,1.8754,0.7290000000000001,0
86359.0,1172.516,460.8719,240.8522,87377.0,331.5957,0.8526,0.9883,0.6753,0.7894,1.9135,0.7195,0
71301.0,1063.55,435.476,209.8068,72045.0,301.3026,0.8763,0.9897,0.6796,0.7921,2.0756,0.6919,1
73772.0,1078.565,433.1016,218.6914,74572.0,306.4791,0.8632,0.9893,0.7094,0.7969,1.9804,0.7076,0
75155.0,1169.397,509.586,188.4455,75995.0,309.3385,0.9291,0.9889,0.6187,0.6906,2.7042,0.607,1
70907.0,1091.266,455.6401,199.2622,71654.0,300.469,0.8993,0.9896,0.615,0.7482,2.2866,0.6594,1
81040.0,1102.068,417.7749,248.2883,81904.0,321.2216,0.8042,0.9895,0.7379,0.8385,1.6826,0.7689,0
87906.0,1156.0639999999999,446.5276,251.7033,88905.0,334.5525,0.826,0.9888,0.7095,0.8265,1.774,0.7492,0
69350.0,1037.403,418.2706,211.9446,70249.0,297.1517,0.8621,0.9872,0.7469,0.8098,1.9735,0.7104,0
54545.0,1007.793,441.5838,160.6267,55450.0,263.5315,0.9315,0.9837,0.7481,0.6749,2.7491,0.5968,1
76030.0,1092.9389999999999,436.158,222.7669,77151.0,311.1341,0.8597,0.9855,0.7068,0.7998,1.9579,0.7134,0
73827.0,1077.447,430.5646,219.4656,74631.0,306.5933,0.8603,0.9892,0.7265,0.7992,1.9619,0.7121,0
71038.0,1108.191,464.4989,196.329,71782.0,300.7464,0.9063,0.9896,0.7628,0.7269,2.3659,0.6475,1
87798.0,1146.454,443.9409,253.4043,88603.0,334.347,0.8211,0.9909,0.75,0.8394,1.7519,0.7531,0
73465.0,1047.767,413.6504,227.2644,74089.0,305.8407,0.8356,0.9916,0.7443,0.8409,1.8201,0.7394,0
78746.0,1167.903,499.0766,202.9007,79514.0,316.6426,0.9136,0.9903,0.5299,0.7255,2.4597,0.6345,1
55373.0,997.821,426.3327,166.4057,55938.0,265.5242,0.9207,0.9899,0.5626,0.6989,2.562,0.6228,1
87308.0,1228.182,527.9617,210.7195,87964.0,333.4127,0.9169,0.9925,0.7778,0.7273,2.5055,0.6315,1
82618.0,1156.895,481.4847,219.6581,83448.0,324.3339,0.8899,0.9901,0.7565,0.7757,2.1919999999999997,0.6736,0
85309.0,1265.954,550.4167,200.7066,86486.0,329.5737,0.9311,0.9864,0.7082,0.6689,2.7424,0.5988,1
85170.0,1178.698,495.0486,219.5439,85963.0,329.305,0.8963,0.9908,0.7037,0.7704,2.2549,0.6652,1
73145.0,1070.401,431.491,217.144,73855.0,305.1739,0.8641,0.9904,0.7513,0.8022,1.9871,0.7073,0
61326.0,932.085,359.45599999999996,217.7703,61772.0,279.4328,0.7956,0.9928,0.7475,0.887,1.6506,0.7774,0
87080.0,1160.399,463.6087,241.0442,87925.0,332.977,0.8542,0.9904,0.7202,0.8127,1.9233,0.7182,0
67796.0,1004.675,384.1239,226.0686,68610.0,293.8036,0.8085,0.9881,0.696,0.8440000000000001,1.6991,0.7649,0
98441.0,1249.004,489.5147,257.6878,99561.0,354.0324,0.8502,0.9888,0.6871,0.7929999999999999,1.8996,0.7232,0
103347.0,1361.4029999999998,596.3469,222.5696,104330.0,362.7471,0.9277,0.9906,0.6915,0.7007,2.6794,0.6083,1
76809.0,1106.815,450.0162,218.3582,78095.0,312.7239,0.8744,0.9835,0.747,0.7879,2.0609,0.6949,0
88100.0,1229.953,486.0166,232.5419,89709.0,334.9215,0.8781,0.9821,0.722,0.7318,2.09,0.6891,0
68252.0,1012.052,402.32800000000003,217.5793,68896.0,294.79,0.8412,0.9907,0.6496,0.8374,1.8491,0.7327,0
71912.0,1044.0439999999999,416.6652,220.6137,72499.0,302.5908,0.8483,0.9919,0.7474,0.8290000000000001,1.8887,0.7262,1
67124.0,975.937,349.1059,246.5287,68065.0,292.3439,0.708,0.9862,0.7249,0.8856,1.4161,0.8374,0
72612.0,1058.4180000000001,423.345,219.3246,73540.0,304.06,0.8553,0.9874,0.614,0.8145,1.9302,0.7182,0
74982.0,1083.573,437.4225,219.2864,75854.0,308.9823,0.8653,0.9885,0.6202,0.8025,1.9948,0.7064,0
77786.0,1044.115,399.3788,248.7085,78364.0,314.7065,0.7824,0.9926,0.7295,0.8966,1.6058,0.7879999999999999,0
104535.0,1259.3210000000001,501.9452,266.6191,105577.0,364.8261,0.8473,0.9901,0.7189,0.8283,1.8826,0.7268,0
72159.0,1173.859,521.7069,176.9836,72784.0,303.11,0.9407,0.9914,0.6409,0.6581,2.9478,0.581,1
67879.0,999.949,378.0646,230.2247,68541.0,293.9834,0.7932,0.9903,0.7413,0.8531,1.6422,0.7776,0
68894.0,1012.909,399.6163,219.6704,69476.0,296.1732,0.8354,0.9916,0.7173,0.8438,1.8192,0.7411,0
81198.0,1118.627,444.9393,233.4215,81990.0,321.5346,0.8513,0.9903,0.7148,0.8154,1.9062,0.7226,0
77170.0,1087.62,419.47,235.0741,78206.0,313.45799999999997,0.8282,0.9868,0.7286,0.8198,1.7844,0.7473,0
75039.0,1123.468,453.2528,213.6238,76007.0,309.0997,0.882,0.9873,0.7464,0.7471,2.1217,0.682,0
69106.0,1053.71,438.7323,202.0612,69645.0,296.6285,0.8876,0.9923,0.7737,0.7821,2.1713,0.6761,1
57665.0,889.398,331.6936,222.6463,58157.0,270.9638,0.7412,0.9915,0.7224,0.9161,1.4898,0.8169,0
106538.0,1318.775,538.0987,254.0946,107575.0,368.3048,0.8815,0.9904,0.6282,0.7698,2.1177,0.6845,1
74336.0,1099.8410000000001,449.0647,211.5007,75287.0,307.6484,0.8821,0.9874,0.7426,0.7722,2.1232,0.6851,1
96211.0,1169.3039999999999,418.7244,293.4921,97138.0,349.9995,0.7132,0.9905,0.7516,0.8843,1.4267,0.8359,0
54627.0,959.822,408.2215,170.8052,55104.0,263.7295,0.9083,0.9913,0.5563,0.7451,2.39,0.6459999999999999,1
60885.0,938.94,360.6506,215.7316,61411.0,278.4263,0.8014,0.9914,0.7439,0.8678,1.6718,0.772,0
115744.0,1430.1689999999999,612.3201,241.1586,116606.0,383.8878,0.9192,0.9926,0.6971,0.7111,2.5391,0.6269,1
94164.0,1188.448,469.3919,257.6509,95146.0,346.2562,0.8359,0.9897,0.6757,0.8378,1.8218,0.7377,0
78173.0,1052.557,404.3107,247.1026,78792.0,315.4884,0.7915,0.9921,0.7172,0.8867,1.6362,0.7803,0
59868.0,945.822,372.1563,206.5386,60377.0,276.0911,0.8319,0.9916,0.6774,0.841,1.8019,0.7419,0
95230.0,1240.41,503.9269,241.9388,96868.0,348.2106,0.8772,0.9831,0.7266,0.7778,2.0829,0.691,0
85361.0,1128.448,439.45,248.4933,86223.0,329.6741,0.8248,0.99,0.7643,0.8424,1.7685,0.7502,1
74353.0,1046.388,409.5914,231.9224,75034.0,307.6836,0.8242,0.9909,0.7071,0.8533,1.7661,0.7512,0
92713.0,1204.684,485.3214,244.3846,93717.0,343.57800000000003,0.8640000000000001,0.9893,0.7466,0.8028,1.9859,0.7079,0
82134.0,1231.563,531.1216,198.9794,83204.0,323.3825,0.9272,0.9871,0.7439,0.6805,2.6692,0.6089,1
107367.0,1326.818,540.1562,253.6974,108296.0,369.7349,0.8828,0.9914,0.7006,0.7664,2.1291,0.6845,1
73644.0,1063.177,431.8798,218.0912,74167.0,306.2131,0.8631,0.9929,0.7106,0.8187,1.9803,0.7090000000000001,1
77829.0,1138.771,476.735,209.1058,78626.0,314.7935,0.8987,0.9899,0.6058,0.7542,2.2799,0.6603,1
81230.0,1165.5710000000001,492.0282,210.8851,81945.0,321.598,0.9035,0.9913,0.7597,0.7514,2.3332,0.6536,1
76262.0,1067.326,415.7299,234.0947,76927.0,311.6084,0.8264,0.9914,0.7282,0.8412,1.7759,0.7495,1
75580.0,1088.163,441.7813,218.4192,76271.0,310.2119,0.8692,0.9909,0.7582,0.8021,2.0226,0.7022,0
97634.0,1157.568,416.0763,300.5777,98478.0,352.5783,0.6915,0.9914,0.7190000000000001,0.9156,1.3843,0.8474,0
79991.0,1107.468,437.5165,233.3934,80846.0,319.1359,0.8458,0.9894,0.74,0.8196,1.8746,0.7294,0
82245.0,1088.58,411.4267,256.0021,83142.0,323.601,0.7828,0.9892,0.7428,0.8722,1.6071,0.7865,0
72370.0,1055.123,418.4959,221.09799999999998,73405.0,303.5529,0.8490000000000001,0.9859,0.6399,0.8169,1.8928,0.7253,0
90535.0,1163.806,450.5074,258.1205,91927.0,339.5184,0.8196,0.9849,0.7492,0.84,1.7453,0.7536,0
57255.0,1071.249,475.9168,154.7253,57898.0,269.9988,0.9457,0.9889,0.6397,0.627,3.0759,0.5673,1
93985.0,1231.823,485.719,249.0043,95250.0,345.9269,0.8586,0.9867,0.6118,0.7783,1.9506,0.7122,0
95964.0,1202.762,479.3655,255.7648,96683.0,349.5499,0.8458,0.9926,0.6899,0.8336,1.8742,0.7292,0
94907.0,1165.4180000000001,447.2711,271.3401,95558.0,347.6195,0.795,0.9932,0.7462,0.8781,1.6484,0.7772,0
86598.0,1242.787,534.4844,206.701,87432.0,332.0542,0.9222,0.9905,0.755,0.7046,2.5858,0.6213,1
85579.0,1206.655,511.7507,213.8361,86299.0,330.0948,0.9085,0.9917,0.5534,0.7386,2.3932,0.645,1
91881.0,1211.109,499.5343,234.6409,92607.0,342.0329,0.8828,0.9922,0.7471,0.7872,2.1289,0.6847,0
79364.0,1195.566,516.8827,195.7343,80069.0,317.8827,0.9255,0.9912,0.5277,0.6977,2.6407,0.615,1
100776.0,1255.205,508.0023,253.535,101767.0,358.2066,0.8666,0.9903,0.674,0.8038,2.0037,0.7051,1
88750.0,1146.01,440.0256,257.7037,89450.0,336.1547,0.8106,0.9922,0.7262,0.8492,1.7075,0.7639,0
101124.0,1255.646,481.9419,271.2444,103164.0,358.8246,0.8266,0.9802,0.6526,0.8059999999999999,1.7768,0.7445,0
92549.0,1178.693,455.4368,259.1135,93333.0,343.274,0.8224,0.9916,0.7125,0.8371,1.7577,0.7537,0
69842.0,1105.285,469.4984,191.3546,70742.0,298.204,0.9132,0.9873,0.6488,0.7184,2.4536,0.6352,1
72805.0,1039.588,409.5075,226.8958,73390.0,304.4638,0.8325,0.992,0.7367,0.8465,1.8048,0.7435,0
91020.0,1184.306,475.7287,244.1366,91777.0,340.4266,0.8583,0.9918,0.7586,0.8155,1.9486,0.7156,1
91054.0,1303.5510000000002,567.2408,205.3337,92194.0,340.4902,0.9322,0.9876,0.6763,0.6734,2.7625,0.6003,1
74371.0,1093.6580000000001,443.5495,215.2343,75380.0,307.7208,0.8744,0.9866,0.7153,0.7814,2.0608,0.6938,0
83523.0,1148.565,464.1115,229.9633,84320.0,326.1055,0.8686,0.9905,0.6844,0.7956,2.0182,0.7026,0
90489.0,1180.4289999999999,468.9082,247.2828,91352.0,339.4321,0.8496,0.9906,0.7195,0.8161,1.8962,0.7239,0
73832.0,1030.211,393.978,239.4966,74641.0,306.6037,0.794,0.9892,0.7062,0.8742,1.645,0.7782,0
77965.0,1127.072,468.995,211.9854,78619.0,315.0684,0.892,0.9917,0.6795,0.7713,2.2124,0.6718,1
75450.0,1123.7730000000001,476.6759,201.7157,76068.0,309.945,0.9059999999999999,0.9919,0.7657,0.7508,2.3631,0.6502,1
70609.0,1011.299,393.8305,228.639,71270.0,299.8369,0.8142,0.9907,0.6798,0.8676,1.7225,0.7613,0
79459.0,1160.774,492.1048,206.1489,80229.0,318.0729,0.9079999999999999,0.9904,0.7249,0.7411,2.3871,0.6464,1
57996.0,962.79,392.6507,190.1349,58666.0,271.7403,0.8749,0.9886,0.7161,0.7862,2.0651,0.6921,1
74118.0,1104.838,459.8106,206.5968,74996.0,307.197,0.8934,0.9883,0.6102,0.763,2.2256,0.6681,1
96928.0,1294.743,549.5187,225.8746,97845.0,351.3012,0.9116,0.9906,0.6241,0.7266,2.4328,0.6393,1
85803.0,1226.9589999999998,528.8235,206.7888,86510.0,330.5265,0.9204,0.9918,0.5415,0.7162,2.5573,0.625,1
106829.0,1299.524,521.1329,262.0335,107701.0,368.8074,0.8644,0.9919,0.6228,0.7949,1.9888,0.7077,1
86107.0,1126.045,431.0769,254.5945,86879.0,331.1115,0.807,0.9911,0.6958,0.8534,1.6932,0.7681,0
86778.0,1212.825,494.6591,224.1786,87667.0,332.3991,0.8914,0.9899,0.6295,0.7413,2.2065,0.672,1
88664.0,1281.3339999999998,547.2919,208.2073,89761.0,335.9918,0.9248,0.9878,0.5648,0.6786,2.6286,0.6139,1
80206.0,1129.585,464.6505,220.3904,80860.0,319.5645,0.8804,0.9919,0.7025,0.7899,2.1083,0.6878,0
76078.0,1062.613,417.1863,232.99400000000003,76852.0,311.2323,0.8295,0.9899,0.7133,0.8467,1.7905,0.746,0
58589.0,970.7669999999999,392.7143,191.0601,59253.0,273.126,0.8737,0.9888,0.7706,0.7813,2.0554,0.6955,1
97595.0,1216.695,463.6531,270.2814,98794.0,352.5079,0.8125,0.9879,0.6919,0.8285,1.7154,0.7603,0
65694.0,1039.506,348.0645,243.97799999999998,67364.0,289.2131,0.7132,0.9752,0.693,0.764,1.4266,0.8309,0
106610.0,1290.417,502.5752,272.1092,108253.0,368.4292,0.8407,0.9848,0.6764,0.8045,1.847,0.7331,0
95554.0,1186.896,450.7725,270.6546,96491.0,348.8024,0.7997,0.9903,0.7381,0.8524,1.6655,0.7738,0
60862.0,993.659,412.4361,188.213,61487.0,278.3737,0.8898,0.9898,0.6192,0.7746,2.1913,0.6749,1
96203.0,1268.3519999999999,537.4838,228.6684,96833.0,349.9849,0.905,0.9935,0.7693,0.7515,2.3505,0.6512,1
86604.0,1189.614,495.0332,223.8483,87251.0,332.0657,0.8919,0.9926,0.7553,0.769,2.2115,0.6708,1
113101.0,1298.91,512.6119,282.0278,114115.0,379.4795,0.835,0.9911,0.6856,0.8424,1.8176,0.7403,1
70573.0,1014.8610000000001,392.7862,229.9605,71377.0,299.7605,0.8107,0.9887,0.6793,0.8611,1.7081,0.7632,0
88939.0,1228.135,487.287,235.4554,90454.0,336.5125,0.8755,0.9833,0.5532,0.741,2.0696,0.6906,1
84484.0,1144.337,448.2374,242.6751,86046.0,327.9762,0.8408,0.9818,0.7272,0.8107,1.8471,0.7317,0
72468.0,1050.423,416.3262,222.4412,73289.0,303.7583,0.8453,0.9888,0.7185,0.8253,1.8716,0.7296,0
70565.0,1046.164,418.0043,216.5399,71390.0,299.7435,0.8554,0.9884,0.7094,0.8102,1.9304,0.7171,0
98737.0,1337.9070000000002,576.5912,220.7942,99750.0,354.5643,0.9238,0.9898,0.5147,0.6932,2.6114,0.6149,1
77279.0,1069.3210000000001,409.9255,241.6706,78078.0,313.6793,0.8077,0.9898,0.6973,0.8493,1.6962,0.7652,0
79594.0,1089.052,434.7952,233.6859,80138.0,318.3429,0.8433,0.9932,0.7424,0.8433,1.8606,0.7322,0
71920.0,1110.3,471.2533,194.7759,72537.0,302.6076,0.9106,0.9915,0.7586,0.7331,2.4195,0.6421,1
76432.0,1054.615,408.702,239.0793,77067.0,311.9555,0.8111,0.9918,0.6947,0.8636,1.7095,0.7633,0
89824.0,1172.137,467.1314,245.7754,90705.0,338.1826,0.8504,0.9903,0.652,0.8216,1.9006,0.7240000000000001,0
90540.0,1233.058,511.9918,226.6543,91871.0,339.5278,0.8967,0.9855,0.7297,0.7483,2.2589,0.6632,1
82804.0,1169.725,491.6745,216.365,83373.0,324.6988,0.898,0.9932,0.7362,0.7605,2.2724,0.6604,1
68275.0,1008.568,396.5768,220.2104,69100.0,294.8397,0.8317,0.9881,0.7276,0.8435,1.8009,0.7435,0
99852.0,1253.105,505.2826,252.7822,100725.0,356.5607,0.8659,0.9913,0.7317,0.7991,1.9989,0.7057,0
64858.0,1009.8580000000001,401.2946,206.6197,65700.0,287.367,0.8573,0.9872,0.6373,0.7992,1.9422,0.7161,0
86793.0,1178.553,485.8018,228.2194,87510.0,332.4279,0.8828,0.9918,0.6916,0.7852,2.1287,0.6843,1
78850.0,1107.497,402.3104,252.2188,79870.0,316.8516,0.7791,0.9872,0.7338,0.8078,1.5951,0.7876,0
102990.0,1288.8310000000001,517.1858,254.9975,104350.0,362.1201,0.87,0.987,0.6066,0.7791,2.0282,0.7002,0
75034.0,1161.204,502.0237,191.9763,75714.0,309.0894,0.924,0.991,0.6027,0.6993,2.615,0.6157,1
77870.0,1160.802,426.3172,233.5855,79026.0,314.8764,0.8365,0.9854,0.6376,0.7262,1.8251,0.7386,1
75754.0,1147.805,490.6169,200.9129,76332.0,310.5688,0.9123,0.9924,0.5453,0.7226,2.4419,0.633,1
66692.0,988.6039999999999,380.9275,224.1739,67373.0,291.4016,0.8085,0.9899,0.7302,0.8575,1.6993,0.765,0
68318.0,1025.597,413.5648,211.4306,69097.0,294.9325,0.8594,0.9887,0.6943,0.8162,1.956,0.7131,0
88640.0,1279.833,553.9015,205.2628,89536.0,335.9464,0.9288,0.99,0.5119,0.68,2.6985,0.6065,1
105093.0,1320.361,548.6545,244.7915,106199.0,365.7985,0.8949,0.9896,0.5704,0.7575,2.2413,0.6667,1
102906.0,1331.486,564.3474,234.3835,104774.0,361.9724,0.9097,0.9822,0.653,0.7294,2.4078,0.6414,1
97398.0,1242.438,511.921,243.0691,98067.0,352.1519,0.8801,0.9932,0.6138,0.7929,2.1061,0.6879,1
65860.0,1039.462,427.8378,198.5372,66623.0,289.5782,0.8858,0.9885,0.5812,0.7659999999999999,2.155,0.6768,1
84720.0,1168.1689999999999,482.63699999999994,225.2079,85531.0,328.4339,0.8845,0.9905,0.7515,0.7802,2.1431,0.6805,1
106776.0,1275.693,514.5251,265.0658,107562.0,368.7159,0.8571,0.9927,0.7401,0.8245,1.9411,0.7166,1
75824.0,1079.873,424.3345,228.5296,76700.0,310.7123,0.8426,0.9886,0.6445,0.8171,1.8568,0.7322,0
72689.0,1037.83,407.6927,227.5267,73322.0,304.2212,0.8298,0.9914,0.6603,0.8481,1.7918,0.7462,0
82338.0,1109.257,443.5906,236.87,82848.0,323.7839,0.8455,0.9938,0.7438,0.8409,1.8727,0.7299,1
65457.0,1025.7839999999999,421.3851,199.1137,66401.0,288.6909,0.8813,0.9858,0.7277,0.7817,2.1163,0.6851,1
77103.0,1088.5710000000001,439.9429,224.1217,77709.0,313.3219,0.8605,0.9922,0.745,0.8177,1.963,0.7122,0
77915.0,1122.514,456.2841,218.4462,78732.0,314.9674,0.878,0.9896,0.6929,0.777,2.0888,0.6903,0
64470.0,1032.5639999999999,433.7143,189.7148,65067.0,286.5061,0.8993,0.9908,0.7422,0.7599,2.2861,0.6606,1
91162.0,1195.9569999999999,479.1129,242.9588,92074.0,340.69199999999995,0.8619,0.9901,0.6405,0.8009,1.972,0.7111,0
105010.0,1278.5810000000001,504.2377,267.7444,106451.0,365.6541,0.8474,0.9865,0.6996,0.8072,1.8833,0.7252,0
74674.0,1080.253,424.157,227.5276,75586.0,308.347,0.8439,0.9879,0.6945,0.8041,1.8642,0.727,1
73065.0,1067.891,429.74300000000005,217.8144,74045.0,305.007,0.862,0.9868,0.6970000000000001,0.8051,1.973,0.7097,1
89976.0,1171.012,466.9481,246.7559,91107.0,338.4686,0.8490000000000001,0.9876,0.7075,0.8245,1.8923,0.7249,0
86862.0,1189.497,494.134,224.3649,87594.0,332.56,0.8909999999999999,0.9916,0.7506,0.7715,2.2024,0.6729999999999999,1
72013.0,1055.337,414.4705,222.3482,72878.0,302.8032,0.8439,0.9881,0.6707,0.8125,1.8641,0.7306,0
96580.0,1213.308,464.0005,266.1265,97873.0,350.67,0.8192,0.9868,0.7444,0.8244,1.7435,0.7558,0
87310.0,1124.2089999999998,429.4243,261.0947,88158.0,333.4165,0.7939,0.9904,0.7421,0.8681,1.6447,0.7764,1
107910.0,1351.1970000000001,571.4244,241.7612,109255.0,370.6687,0.9061,0.9877,0.7647,0.7427,2.3636,0.6487,1
79951.0,1214.305,520.6569999999999,196.2335,80756.0,319.0561,0.9263,0.99,0.5136,0.6814,2.6533,0.6128,1
99461.0,1331.364,570.9743,222.87599999999998,100613.0,355.8619,0.9207,0.9886,0.7098,0.7051,2.5618,0.6233,1
88773.0,1198.415,474.2053,238.6387,89602.0,336.1983,0.8641,0.9907,0.6428,0.7767,1.9871,0.7090000000000001,0
89179.0,1189.4089999999999,484.3529,235.5126,89851.0,336.9662,0.8738,0.9925,0.6026,0.7922,2.0566,0.6957,1
69181.0,998.679,383.5814,231.0066,69895.0,296.7895,0.7983,0.9898,0.7240000000000001,0.8717,1.6605,0.7737,0
68740.0,993.946,380.6954,230.89,69265.0,295.842,0.7951,0.9924,0.7481,0.8744,1.6488,0.7771,0
62105.0,986.37,390.4307,203.1583,62792.0,281.202,0.8540000000000001,0.9891,0.6624,0.8022,1.9218,0.7202,0
75985.0,1094.8980000000001,446.7831,217.7286,76839.0,311.04200000000003,0.8732,0.9889,0.7109,0.7965,2.052,0.6962,0
69397.0,1005.442,396.2666,223.6121,69973.0,297.2524,0.8256,0.9918,0.7414,0.8627,1.7721,0.7501,0
95508.0,1224.636,446.7743,279.6244,98182.0,348.7185,0.7799,0.9728,0.7724,0.8003,1.5978,0.7805,0
58497.0,959.183,369.3241,207.7206,59162.0,272.9115,0.8268,0.9888,0.6073,0.799,1.778,0.7389,1
76413.0,1152.327,486.2807,200.8436,77094.0,311.9167,0.9107,0.9912,0.6498,0.7231,2.4212,0.6414,1
94973.0,1198.67,481.6861,252.5205,95572.0,347.7404,0.8516,0.9937,0.6499,0.8306,1.9075,0.7219,1
85988.0,1187.601,495.8356,221.2252,86928.0,330.8826,0.8949,0.9892,0.7718,0.7661,2.2413,0.6673,1
88896.0,1168.739,466.81800000000004,243.3027,89633.0,336.4311,0.8534,0.9918,0.67,0.8178,1.9187,0.7207,1
72689.0,1031.99,405.1174,228.8991,73271.0,304.2212,0.8251,0.9921,0.7188,0.8577,1.7699,0.7509,0
80151.0,1088.349,420.8842,244.2649,80854.0,319.4549,0.8144,0.9913,0.7285,0.8503,1.7231,0.759,0
97062.0,1261.369,523.0721,237.0333,97949.0,351.54400000000004,0.8914,0.9909,0.5762,0.7666,2.2067,0.6721,1
71730.0,1035.017,402.0958,227.921,72668.0,302.2077,0.8238,0.9871,0.6765,0.8414,1.7642,0.7516,0
99902.0,1313.851,533.6947,241.9688,101899.0,356.6499,0.8913,0.9804,0.7708,0.7273,2.2056,0.6683,1
67969.0,1007.37,395.9871,221.2116,68463.0,294.1782,0.8294,0.9928,0.7404,0.8417,1.7901,0.7429,0
73570.0,1068.2060000000001,390.5446,241.3203,74861.0,306.0592,0.7863,0.9828,0.7499,0.8102,1.6184,0.7837,0
56801.0,1008.319,430.8933,168.5249,57790.0,268.9262,0.9203,0.9829,0.6397,0.7021,2.5569,0.6241,1
81013.0,1109.7269999999999,425.0978,244.3291,82136.0,321.1681,0.8183,0.9863,0.6917,0.8267,1.7399,0.7555,0
84336.0,1140.954,443.1971,244.6741,85703.0,327.6888,0.8338,0.9840000000000001,0.7031,0.8141,1.8114,0.7394,0
81263.0,1183.742,510.4193,203.2061,81878.0,321.6633,0.9173,0.9925,0.7145,0.7288,2.5118,0.6302,1
77985.0,1129.177,464.0672,214.7612,78725.0,315.1088,0.8865,0.9906,0.7340000000000001,0.7686,2.1609,0.679,1
86206.0,1120.902,432.5198,254.7998,87038.0,331.3018,0.8081,0.9904,0.7244,0.8622,1.6975,0.7659999999999999,0
99088.0,1284.605,541.8463,233.7242,99886.0,355.194,0.9022,0.992,0.6469,0.7546,2.3183,0.6555,1
72882.0,1046.463,407.273,228.8424,74144.0,304.6248,0.8272,0.983,0.669,0.8363,1.7797,0.748,0
75133.0,1084.755,432.5863,223.1888,76161.0,309.2932,0.8566,0.9865,0.7541,0.8024,1.9382,0.715,1
93169.0,1219.999,487.4302,245.1968,94394.0,344.4219,0.8643,0.987,0.7293,0.7866,1.9879,0.7066,0
